Att1,Att2,Att3,Att4,Att5,target
0.4613425371187315,0.46204745618054066,0.4499492494689241,0.4386036812410935,0.928204942498934,0
0.3503664737756697,0.6746676858190004,0.4739277879498668,0.6307869216931155,0.6822651934339989,0
0.34418658387622975,0.8019827820108987,0.487257999002107,0.5867322184377912,0.7646441049823142,0
0.4237630891813856,0.5530016114566418,0.6496651122018846,0.7184130731849241,0.7216831592861059,0
0.4545740923820134,0.6659767681250282,0.853088990106935,0.7750841503907728,0.28028064003411424,0
0.4449687584663581,0.5184330019562355,0.6638420973172343,0.7352546195634029,0.5260819744568987,0
0.6438058619112588,0.32369685711834884,0.9581599379413333,0.27904850846054324,0.5577237151108003,0
0.2608648408094202,0.574553681310584,0.3565025149605283,0.6703494871519594,0.39064497514186997,0
0.37000600998886407,0.710332018900258,0.9779312133328291,0.44216997934286406,0.5717417289163496,1
0.3703089206649435,0.5856326496714457,0.5510375036507795,0.37784841403107017,0.5953886508368311,0
0.5735714957380527,0.5318103512430776,0.4385391720909101,0.5002533721524207,0.6507966174504578,1
0.5006783911194179,0.6281181041554877,0.3799493634791764,0.5215849342003855,0.6978255839442573,1
0.2538192995234684,0.8173305006136586,0.7593939097852308,0.2851110917641978,0.27603161479848304,1
0.7935119608129858,0.703611456583823,0.4325334362325215,0.7170406787400241,0.8307088401864218,0
0.7684331598859128,0.7738432796834851,0.5851707603237417,0.29355545472595274,0.7379325917740154,1
0.44873867810078955,0.49638749667756993,0.5140399860317395,0.6434514384990655,0.7728738418034236,0
0.29738065255545604,0.699011014287328,0.8920326049387757,0.2555553975140423,0.5453783544672468,1
0.470766589226714,0.48164130518396886,0.6653811352398391,0.604305529947606,0.527224418995065,0
0.6084403658060705,0.3474182449027722,0.8062014619357687,0.7158448376458904,0.6690032790166391,0
0.2881147103073609,0.6555353442832796,0.4501674487581585,0.5451068938758482,0.5432072102005541,0
0.5291099796965868,0.32408096929275537,0.7261228955124572,0.4327748359284007,0.5590101015444234,0
1.0000000486471659,0.6490527070251525,0.5504420498589594,0.9999998127996479,0.6459902050986934,1
0.7178717823862433,0.6466463699035914,0.5416430442789499,0.7809479662544608,0.4777042537290788,1
0.7326137771165881,0.629810676889326,0.9999994231641486,0.38046709885037866,0.608923208235779,0
0.2999345694940607,0.7690411502222336,0.3169134380922484,0.43382847613650843,0.5349741914963628,1
0.6990154715958063,0.6475765834980958,0.5450397958546296,0.7266547681889841,0.5577850347237294,1
0.4203060106250012,0.6261966281808831,0.8158437254827089,0.5346765569010625,0.2964666417393912,0
0.40121209872857067,0.577919822652562,0.6186306991784399,0.36987030466670967,0.5992906227557067,0
0.6563774473746815,0.6451496878337545,0.5361918099675711,0.7641005782059498,0.3512090341588333,1
0.5695298324313369,0.3730881861442972,0.5182028882542309,0.6247421234628691,0.47984970528378146,1
0.31006195877793946,0.49708135836487943,0.30166619014213014,0.7042969209536329,0.8150375705440865,0
0.44519386024419483,0.5954447092683384,0.703852760201378,0.7120919693401805,0.5176950515800307,0
0.32470065558900935,0.7667767633527851,0.41893274494097354,0.41059876529425215,0.6440898899437839,1
0.446852359800441,0.5838880071455012,0.726882828086863,0.6163542065580642,0.4584266027333571,0
0.6845804023663219,0.6571991908453029,0.26369613182491103,0.7262791019749119,0.6743749749371868,1
0.3646866890099049,0.5230230842394046,0.5205633156963544,0.896439023225257,0.4295165441900562,0
0.42127654463258,0.911950297542676,0.7154870692220731,0.41454594262783506,0.7684594689001272,1
0.5619721103537462,0.6398709997988457,0.6059546819499821,0.5382313448147289,0.3041805249685989,1
0.25911498777803615,0.8048272601082263,0.6238687728328096,0.5232068769633619,0.7561412856100683,0
0.6209694670081267,0.648194025066263,0.5472976644076246,0.7763509249904318,0.4025205904391447,1
0.40531780791012584,0.6322203000674412,0.5785559635676472,0.5037589318754065,0.7471421215409977,1
0.3300948289660517,0.7643947075779749,0.6464175219869766,0.5226159067121641,0.4608096276376729,0
0.31420645469944175,0.7004581792678557,0.41856205130171725,0.4417349989126113,0.5347224013056453,1
0.7166740699975924,0.8354698611964085,0.3429446704632629,0.8049296167475164,0.4913398223554456,0
0.5095467973922383,0.695015393476599,0.4359544961941338,0.720638257510609,0.6232388459142362,1
0.3104628014135207,0.4022623109095372,0.5260012886480646,0.6844258585860155,0.7980338555862428,0
0.2600388756833606,0.6991460927836943,0.3750486990311881,0.37714633770734074,0.7252769468603868,0
0.2917000765537531,0.7969885937899484,0.7442612321762428,0.3021604250738064,0.7672781103854271,0
0.34438625754832153,0.48640422033035746,0.4281819538989067,0.3536435505045708,0.6878824880445935,0
0.6621500022551472,0.5043970287746036,0.6047080251336815,0.745912503770192,0.3424184895359314,1
0.27826760454821226,0.5797052169403911,0.6397916188806202,0.28434107264159636,0.49099762855543694,1
0.47274104380451537,0.6307474505836599,0.6884484968870682,0.7262434290094599,0.8381645727376952,0
0.3843963586672102,0.3458560450487962,0.38471363358450916,0.6919715063023744,0.9999996066788165,0
0.7021807989822532,0.5425164284073526,0.7256574859268341,0.6147160467018409,0.6953529778949552,1
0.8192821130540375,0.6528754068116689,0.5644911336155103,0.982081303948278,0.5690645137116748,1
0.420816783712828,0.5840850406244618,0.6951001109806528,0.6092284389270839,0.43640232995545525,0
0.44227878097573325,0.6051148192886435,0.5681210319795751,0.5829996820429248,0.7433541581165679,1
0.6955853300895416,0.3679894208304205,0.7994272349114177,0.6710101390259686,0.419796396604299,1
0.43407340840192365,0.6195624941590983,0.5296808132923658,0.39927681764767853,0.5091955440755844,1
0.5672285561381074,0.3964665053081262,0.4500469680443302,0.5477051155108339,0.7909611060469972,1
