Att1,Att2,Att3,Att4,Att5,target
0.5348318257224586,0.37430505299628186,0.3195863150607914,0.4548891124032812,0.7602672248028173,0
0.4181810318559748,0.5458664731205337,0.3347930586539552,0.6187534302283509,0.58375390395769,0
0.4116851349836138,0.6485959205634165,0.3432468308334098,0.5300743906152472,0.5947099420065096,0
0.5098591303446477,0.4476951724214331,0.44624240456688674,0.5366222933521938,0.6120445567698882,0
0.5277172784228408,0.5388538469734536,0.40934111090463526,0.7417879200671913,0.6152682671449411,0
0.5176207783951715,0.4198020610853439,0.45523318512444927,0.7078274202703896,0.4716597071198669,0
0.656849323441837,0.5711413917876873,0.641884091342999,0.5067411619698033,0.4943692883948555,0
0.5111194033906027,0.4650853507551065,0.41135824059825793,0.652486303006826,0.6177456894717269,0
0.43882483036013137,0.5746437143153581,0.6544226668540651,0.5498223039555271,0.5044301515854454,1
0.43914323029044844,0.4740248742836677,0.3836946076844546,0.6313773395040887,0.5214017746427967,0
0.5980302582040207,0.4305961282587792,0.3123502559822317,0.5956583373351937,0.5611686046303516,1
0.5761791078152779,0.5540737336034696,0.3780943896641886,0.525642765929269,0.5011630093122627,1
0.6530725632595795,0.6609798616570473,0.40924380782922015,0.6161861609012742,0.44711257919057595,1
0.5203328535282377,0.5692209508417148,0.5611358631518784,0.5956585328071989,0.6902933354495592,0
0.5801290691599063,0.6258904000723057,0.4053412848844813,0.598809613770692,0.6050140984607718,1
0.5215834718348353,0.40201373398497453,0.3602314694092238,0.629551782894848,0.6487846014426777,0
0.568595722275376,0.5655088938331769,0.5999473653716119,0.5121710573473642,0.613013471332444,1
0.5447377741470022,0.5081204545282558,0.45620921438026923,0.5910883744952923,0.5706607715590786,0
0.689451461484542,0.5920712737330682,0.4238827243418985,0.6912777426524781,0.542510156547652,0
0.6474034850494904,0.5304287525905926,0.41706081228241265,0.5456986764606075,0.48395065334901904,0
0.6060645378666165,0.5926629992191899,0.49473051018807007,0.4499191693498405,0.49529254029761716,0
0.6788986341968253,0.5905333733915045,0.37258026622296214,0.933561414478661,0.5247945980751176,1
0.8044786235000985,0.5522560548337485,0.4894992664866943,0.5105517648778244,0.43693855214978916,1
0.8199744460826155,0.5624780191496044,0.6684179155107639,0.6150541036587248,0.5311156565254138,0
0.4792108238300071,0.6220156034389199,0.5877829465885274,0.45081755171413274,0.4780417367237802,1
0.7846581004356071,0.6726239048809615,0.5786371052196808,0.7004947893107305,0.4944132980702016,1
0.49169690771569263,0.5067555969002417,0.44373565108291174,0.5368052888320148,0.49016209062134086,0
0.5719797431466183,0.46780146102340353,0.426560956434135,0.5608780321351843,0.5242022573783601,0
0.7398397925549507,0.501077171728633,0.4604270772681818,0.5972860885408906,0.5705583608388649,1
0.48353775697242635,0.5788761772587224,0.3628715046537051,0.6135993557312213,0.5606086855168294,1
0.4886762210019594,0.40257360496548766,0.3543209679759455,0.4520429887997821,0.6790459146607477,0
0.5178573906906017,0.4895408345419484,0.4806072041438006,0.5454387785156563,0.4656403319912167,0
0.391202799104543,0.6201884893035723,0.4096006034581142,0.4310108260522755,0.5563551218618796,1
0.5440558690995423,0.4726171373535121,0.4952124453075213,0.606447429900715,0.4231027968142424,0
0.769484897905151,0.6567093203896954,0.47673547527412713,0.7001744789249025,0.5780910183348449,1
0.5504386075762593,0.42350575868893825,0.3643684438817221,0.8452606963873266,0.5519455547722226,0
0.4927170697132263,0.737327755555071,0.4879854667640162,0.43437637197387013,0.6456163635975465,1
0.6406070645505153,0.5935237916481524,0.4185220618230691,0.5398362653891573,0.5257769967291939,1
0.5239855718681176,0.6508911052818211,0.42988284542446736,0.5270257093315203,0.5396721995103742,0
0.6393757910747677,0.5876191808951938,0.4829174849187307,0.4970043303772974,0.5009421340479295,1
0.47594228737096844,0.51161604552725,0.4011463036819878,0.5104434920297323,0.489581683472165,1
0.39687280205590264,0.5034585828566549,0.4441828431914916,0.515807384042427,0.42481311668370914,0
0.3801719801343461,0.5666765987107213,0.5750087447330601,0.45755901864968446,0.574519522252136,1
0.5216775154416796,0.6756163544640305,0.5546429660202431,0.5168979038699205,0.44672493076082104,0
0.5855009976074668,0.5622848620384023,0.5154925894365074,0.6953648340884108,0.541390127229102,1
0.4710719773177683,0.686411642099967,0.4683937750531177,0.664488468216803,0.6668421850671207,0
0.5210317698633695,0.5656178875009208,0.5173089164803403,0.6361017506009818,0.6146238526403609,0
0.5671897627234588,0.4745548028662197,0.38571749746893413,0.5868074360311274,0.5697076317484063,0
0.41189501891409475,0.5723267673474164,0.49889734750629744,0.6244051428359703,0.5877854902695866,0
0.7459075254440023,0.5370646249775594,0.4177314552325456,0.5294183988435817,0.5307028935065838,1
0.5407699733916479,0.5263230038844543,0.4399808185480136,0.5641228282108353,0.5990112374798716,1
0.5468131919174258,0.5104276160466852,0.4523968551140922,0.5031918327686004,0.6956443863348348,0
0.4539510255663477,0.5657213413564441,0.4339946954309952,0.5141519491813542,0.48260234137163704,0
0.5548756523087218,0.5574906363118276,0.4944353560759878,0.4889491343046788,0.6527135071763569,1
0.5599364501835803,0.6682091193877276,0.6693666814550312,0.5815380132714644,0.5025086885108879,1
0.4922337990450998,0.47277612195963353,0.3999414253163187,0.6003716709058923,0.4072957646366176,0
0.5147932496442701,0.4897448680599486,0.3945286639455989,0.5780078199056,0.5564958139839415,1
0.7810525595853858,0.6980646015656454,0.5412187602702085,0.6530496053447392,0.3953775267239184,1
0.5061682975972123,0.5014025716683183,0.37015059145773166,0.4213572099346926,0.4595401537936624,1
