V1,V2,V3,V4,target
0.0,0.0,0.0,0.32978722702581076,2
0.0,0.0,0.0,0.12765957175192671,2
0.0,0.0,0.0,0.053191488229969476,2
0.0,0.0,0.0,0.10638297645993892,2
0.0,1.0,1.0,0.7127659422815907,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.12765957175192671,2
0.0,0.0,0.0,0.20212765527388396,2
0.0,0.0,0.0,0.25531914350385343,2
0.0,0.0,0.0,0.32978722702581076,2
0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.36170211996379237,2
0.0,0.0,0.0,0.10638297645993892,2
0.0,0.0,0.0,0.23404254821186563,2
0.0,0.0,0.0,0.3191489293798168,2
0.0,1.0,1.0,0.7659574305115603,2
0.0,0.0,0.0,0.20212765527388396,2
0.0,0.0,0.0,0.3829787152557802,2
0.0,0.0,0.0,0.44680850113174353,2
0.0,0.0,0.0,0.797872323449542,2
0.0,0.0,0.0,0.12765957175192671,2
0.0,0.0,0.0,0.23404254821186563,2
0.0,0.0,0.0,0.3936170129017741,2
0.0,0.0,0.0,0.3085106317338229,2
0.0,0.0,0.0,0.44680850113174353,2
0.0,0.0,0.0,0.46808509642373136,2
0.0,0.0,0.0,0.06382978587596336,2
0.0,0.0,0.0,0.053191488229969476,2
0.0,0.0,0.0,0.12765957175192671,2
0.0,0.0,0.0,0.07446808352195726,2
0.0,0.0,0.0,0.5744680728836702,2
0.0,1.0,0.0,0.5836189860994815,2
0.0,1.0,0.0,0.21980476008106767,2
0.0,1.0,0.0,0.20498232180054485,2
0.0,0.0,1.0,0.6325101024954318,2
0.0,0.0,0.0,0.5106382870077069,1
0.0,0.0,0.0,0.32978722702581076,1
1.0,0.0,0.0,0.40425531054776803,1
0.0,0.0,0.0,0.10638297645993892,1
0.0,0.0,0.0,0.4574467987777375,1
1.0,0.0,0.0,0.2659574411498474,1
1.0,0.0,0.0,0.4361702034857497,1
0.0,0.0,0.0,0.5106382870077069,1
0.0,0.0,0.0,0.5744680728836702,1
0.0,0.0,0.0,0.5744680728836702,1
1.0,0.0,0.0,0.36170211996379237,1
1.0,0.0,0.0,0.23404254821186563,1
0.0,0.0,0.0,0.12765957175192671,1
0.0,0.0,0.0,0.7659574305115603,1
1.0,0.0,0.0,0.24468084585785957,1
1.0,0.0,0.0,0.10638297645993892,1
0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.19262128958974778,1
0.0,0.0,0.0,0.7261772264969348,1
0.0,0.0,0.0,0.0,1
0.0,1.0,1.0,0.0,1
0.0,0.0,0.0,0.7237524475180506,1
0.0,0.0,0.0,0.0,1
0.0,0.0,1.0,0.0,1
0.0,1.0,0.0,0.19460848063142597,1
0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.21276595291987785,1
0.0,0.0,1.0,0.0,1
0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,1
0.0,1.0,0.0,0.0,1
1.0,0.0,0.0,0.3723404176097863,1
1.0,0.0,0.0,0.23404254821186563,1
0.0,0.0,0.0,0.6276595611136396,1
1.0,0.0,0.0,0.11702127410593283,1
0.0,0.0,0.0,0.10638297645993892,1
0.0,0.0,0.0,0.41489360819376186,1
0.0,0.0,0.0,0.5744680728836702,1
1.0,1.0,1.0,0.9999999787234258,1
1.0,0.0,0.0,0.07446808352195726,1
0.0,0.0,0.0,0.44680850113174353,1
1.0,1.0,1.0,0.5744680728836702,1
0.0,1.0,1.0,0.8723404069714992,1
1.0,0.0,0.0,0.07446808352195726,1
1.0,0.0,0.0,0.07446808352195726,1
1.0,0.0,0.0,0.07446808352195726,1
0.0,0.0,0.0,0.7553191328655664,1
1.0,1.0,1.0,0.585106370529664,1
0.0,0.0,0.0,0.32978722702581076,1
1.0,0.0,0.0,0.25531914350385343,1
1.0,0.0,0.0,0.35106382231779854,1
0.0,0.0,0.0,0.25531914350385343,1
1.0,1.0,1.0,0.5744680728836702,1
0.0,0.0,0.0,0.3936170129017741,1
0.0,0.0,0.0,0.20212765527388396,1
0.0,0.0,0.0,0.5744680728836702,1
0.0,0.0,0.0,0.20212765527388396,1
1.0,0.0,0.0,0.44680850113174353,1
0.0,0.0,0.0,0.8297872163875236,1
1.0,0.0,0.0,0.18085105998189616,1
1.0,0.0,0.0,0.3829787152557802,1
1.0,0.0,0.0,0.25531914350385343,1
0.0,0.0,0.0,0.12765957175192671,1
0.0,0.0,0.0,0.5744680728836702,1
0.0,0.0,0.0,0.5744680728836702,1
0.0,0.0,0.0,0.44680850113174353,1
1.0,1.0,1.0,0.5638297752376763,1
0.0,0.0,0.0,0.3191489293798168,1
1.0,1.0,1.0,0.7872340258035481,1
1.0,0.0,0.0,0.46808509642373136,1
1.0,1.0,1.0,0.702127644635597,1
1.0,0.0,0.0,0.23404254821186563,1
0.0,0.0,0.0,0.12765957175192671,1
1.0,0.0,0.0,0.3085106317338229,1
1.0,0.0,0.0,0.10638297645993892,1
0.0,0.0,0.0,0.20212765527388396,1
1.0,1.0,1.0,0.4893616917157191,1
1.0,0.0,0.0,0.25531914350385343,1
1.0,0.0,0.0,0.32978722702581076,1
1.0,0.0,0.0,0.32978722702581076,1
0.0,0.0,0.0,0.702127644635597,1
1.0,0.0,0.0,0.25531914350385343,1
1.0,0.0,0.0,0.10638297645993892,1
1.0,0.0,0.0,0.10638297645993892,1
1.0,0.0,0.0,0.10638297645993892,1
1.0,0.0,0.0,0.10638297645993892,1
1.0,0.0,0.0,0.10638297645993892,1
1.0,0.0,0.0,0.10638297645993892,1
0.0,0.0,0.0,0.5106382870077069,1
1.0,0.0,0.0,0.3191489293798168,1
0.0,0.0,0.0,0.7446808352195724,1
1.0,0.0,0.0,0.20212765527388396,1
1.0,0.0,0.0,0.20212765527388396,1
1.0,0.0,0.0,0.15957446468990838,1
1.0,0.0,0.0,0.36170211996379237,1
1.0,0.0,0.0,0.12765957175192671,1
1.0,0.0,0.0,0.595744668175658,1
1.0,0.0,0.0,0.053191488229969476,1
1.0,1.0,0.0,0.053191488229969476,1
0.0,0.0,0.0,0.2659574411498474,1
1.0,0.0,0.0,0.1382978693979206,1
1.0,0.0,0.0,0.23404254821186563,1
1.0,0.0,0.0,0.3936170129017741,1
1.0,1.0,1.0,0.8297872163875236,1
1.0,0.0,0.0,0.3191489293798168,1
1.0,0.0,0.0,0.36170211996379237,1
1.0,0.0,0.0,0.12765957175192671,1
0.0,0.0,0.0,0.3936170129017741,1
1.0,1.0,1.0,0.9999999787234258,1
1.0,0.0,0.0,0.3723404176097863,1
1.0,0.0,0.0,0.4574467987777375,1
1.0,0.0,0.0,0.32978722702581076,1
