decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,race_Non-White,race_White,target
1.0,1.0,0.747747525525917,1.0,0.7183510079763878,0.7152956064056033,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.927927626341158,1.0,0.7750350396088531,0.8460395569943246,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.6396394650367727,1.0,0.5040145133661283,0.558891628131245,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.9639636465042059,1.0,0.4349308498140613,0.541784943007487,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.4234233440584838,1.0,0.35167617835387793,0.5955488105392976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.4234233440584838,1.0,0.3605330582964506,0.4880210754756763,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.4594593642215319,1.0,0.532356529182361,0.6358717111881557,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.747747525525917,1.0,0.4597301136532648,0.6370936172684241,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.6396394650367727,1.0,0.45087323371069216,0.573554501094466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.783783545688965,1.0,0.4526446096992067,0.5149030092415817,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.8018015557704892,1.0,0.45795873766475037,0.5979926226998344,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.0,1.0,0.6756754851998208,1.0,0.47632762645012666,0.6892405330571294,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.783783545688965,1.0,0.5518416650560211,0.7238489489674822,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
1.0,1.0,0.747747525525917,1.0,0.43847360179109046,0.6065459652617136,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.5315314045476283,1.0,0.6652097283209516,0.7311803854490927,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.6036034448737244,1.0,0.34990480236536337,0.5515601916496345,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.7117115053628689,1.0,0.28082113881329623,0.510015384920508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.4954953843845802,1.0,0.5642412969756228,0.6761946118370137,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.4234233440584838,1.0,0.40658883399782864,0.5747764071747345,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.5855854347922005,1.0,0.224137107180831,0.6076398707859761,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.8558555860150614,1.0,0.4172170899289159,0.533231600445608,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.6036034448737244,1.0,0.32510553852615975,0.5136811031613133,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.7117115053628689,0.0,0.48807212946949746,0.5564478159707081,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.5315314045476283,1.0,0.3764754421930814,0.5173468214021185,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1.0,1.0,0.4954953843845802,1.0,0.5730981769181954,0.6126554956630557,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.5675674247106763,1.0,0.3924178260897123,0.584551655816882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.4054053339769599,1.0,0.3764754421930814,0.5491163794890975,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.4594593642215319,1.0,0.5234996492397883,0.5796640314958081,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.31531528356933936,1.0,0.28082113881329623,0.406153368097692,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
0.0,0.0,0.4954953843845802,1.0,0.1922523393875692,0.4195943349806447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.4594593642215319,1.0,0.8016056794365711,0.8692557725194248,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.6396394650367727,1.0,0.378246818181596,0.5405630369272186,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1
0.0,0.0,0.6216214549552486,1.0,0.38887507411268324,0.5466725673285607,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.4054053339769599,0.0,0.44555910574514845,0.5637792524523186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.0,1.0,0.6084659962826879,0.0,0.38960634345668943,0.6215431389671838,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.5855854347922005,1.0,0.38533232213565416,0.5087934788402396,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1
1.0,1.0,0.6036034448737244,0.0,0.44024497777960486,0.6370936172684241,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.5855854347922005,1.0,0.8476614551379493,0.8484833691548614,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,0.8918916061781095,1.0,0.43847360179109046,0.590661186218224,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.0,0.0,0.5675674247106763,0.0,0.19756646735311284,0.4843553572348711,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,1.0,0.8918916061781095,1.0,0.3977319540552559,0.6273183686262767,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.5675674247106763,1.0,0.3410479224227906,0.4819115450743343,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.5193341655879826,1.0,0.4296167218485177,0.5307877882850712,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,0.3333332936508635,0.0,0.26310737892815084,0.5984985026683893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.5315314045476283,1.0,0.2949921467214126,0.4391448322649394,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
1.0,0.0,0.6036034448737244,1.0,0.4526446096992067,0.5478944734088291,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,1.0,0.9999996666672539,1.0,0.9291447506096182,0.8509271813153982,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
1.0,1.0,0.6756754851998208,1.0,0.6492673444243208,0.7592842252952665,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.44144135414000796,0.0,0.4969290094120702,0.6065459652617136,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.8918916061781095,1.0,0.5571557930215647,0.7458432584123138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.0,1.0,0.747747525525917,0.0,0.22590848316934545,0.406153368097692,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.8918916061781095,1.0,0.5075572653431575,0.6651974571145979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.747747525525917,1.0,0.5358992811593901,0.6737507996764769,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.783783545688965,1.0,0.3817895701586251,0.5136811031613133,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.5315314045476283,1.0,0.44555910574514845,0.6383155233486926,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.6036034448737244,0.0,0.3605330582964506,0.5234563518034607,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.6036034448737244,1.0,0.4154457139404014,0.5527820977299029,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.783783545688965,1.0,0.5677840489526518,0.6493126780711084,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.6036034448737244,0.0,0.6049829447114572,0.6884136726396979,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.6396394650367727,0.0,0.39418920207822683,0.4660267660308448,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.35135130373238765,1.0,0.4774438735384102,0.535675412606145,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.5675674247106763,1.0,0.4668156176073231,0.6749727057567452,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.5315314045476283,1.0,0.6191539526195735,0.7104079820845297,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.6756754851998208,1.0,0.5412134091249337,0.5857735618971504,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.783783545688965,0.0,0.4243025938829741,0.533231600445608,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1.0,1.0,0.9639636465042059,1.0,0.7396075198385623,0.7641718496163403,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.9639636465042059,1.0,0.6758379842520389,0.7702813800176823,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.783783545688965,1.0,0.4367022258025759,0.567444970693124,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.6756754851998208,1.0,0.48452937749246844,0.5955488105392976,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.0,0.0,0.4594593642215319,1.0,0.4189884659174304,0.4831334511546027,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.6756754851998208,1.0,0.6386390884932334,0.7262927611280192,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.6396394650367727,1.0,0.5677840489526518,0.6248745564657399,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.5495494146291524,1.0,0.23299398712340366,0.5124591970810449,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.5495494146291524,1.0,0.5677840489526518,0.6309840868670821,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.6036034448737244,1.0,0.6191539526195735,0.6981889212818453,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.7117115053628689,1.0,0.771492287631824,0.8130480928270772,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
