decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,race_Non-White,race_White,target
1.0,1.0,0.8523398505560247,1.0,0.7004178251385077,0.828220393142197,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0.2986156620898596,1.0,0.4220966181277304,0.5141463597631157,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.5939352292718142,1.0,0.5651227939527133,0.6346482337942735,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.8154249046582802,1.0,0.5728539385919016,0.6308024293039173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0.7415950128627915,1.0,0.3138605931790949,0.4205651171644508,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,0.5824253756065554,1.0,0.7612781665205606,0.4154373778439759,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.4831903915785814,1.0,0.3815081087719922,0.538503121535371,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0
0.0,0.0,0.5201053374763257,1.0,0.2655409391841684,0.4949173373113353,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.7046800669650473,1.0,0.433693335086513,0.5833708405895255,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
1.0,1.0,0.5201053374763257,0.0,0.5844506555506839,0.7077185191110391,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.2617007161921154,1.0,0.3293228824574714,0.3962083553921954,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.4278179727319648,1.0,0.2964655177409214,0.5154282945932344,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.4278179727319648,1.0,0.644367026504393,0.7269475415628197,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.503090064506973,0.0,0.5515932908341339,0.6987449753002084,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
0.0,0.0,0.5939352292718142,0.0,0.3989031842101657,0.4949173373113353,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1.0,1.0,0.7415950128627915,1.0,0.6520981711435812,0.7000269101303271,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.7046800669650473,0.0,0.3099950208595008,0.5295295777245401,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
1.0,1.0,0.3355306079876041,1.0,0.555458863153728,0.6551591910761726,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.7046800669650473,1.0,0.5728539385919016,0.6384940382846295,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0.5551063753731043,0.0,0.7266424808178996,0.4423580092764687,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.999999634147002,1.0,0.8183177808861287,0.7128462584315141,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.55702028337407,0.0,0.3409195994162539,0.4526134879174182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,0.55702028337407,1.0,0.3138605931790949,0.4718425103691986,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.55702028337407,1.0,0.3196589516584861,0.4436399441065872,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.8892547964537689,1.0,0.5670555801125103,0.5743972967786946,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.5201053374763257,0.0,0.9072259442367938,0.9999996603781026,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.55702028337407,1.0,0.3273900962976744,0.779248951091216,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.9261697423515134,1.0,0.6888211081797254,0.6987449753002084,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.667765121067303,1.0,0.6405014541847988,0.6807978876785465,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
0.0,0.0,0.667765121067303,0.0,0.3679786056534127,0.5782431012690508,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.667765121067303,1.0,0.9999996799070529,0.955131941323948,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.6308501751695588,1.0,0.4704162721226571,0.6551591910761726,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.4093604997830926,1.0,0.7680653407314051,0.7577139774856686,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.667765121067303,1.0,0.5090719953185985,0.5244018384040653,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.2986156620898596,1.0,0.2346163606274153,0.4000541598825515,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.999999634147002,1.0,0.6405014541847988,0.6846436921689028,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.4913726489879231,0.0,0.1727672035139092,0.4487676834270621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
0.0,1.0,0.3724455538853484,0.0,0.2423475052666036,0.3962083553921954,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,1.0,0.8892547964537689,1.0,0.735207976014855,0.8038636313699417,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.55702028337407,1.0,0.3563818886946304,0.5820889057594067,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.4831903915785814,0.0,0.2230196436686329,0.4679967058788426,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,0.0,0.5201053374763257,1.0,0.495542492200019,0.4615870317282491,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.5201053374763257,1.0,0.3138605931790949,0.551322469836558,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,1.0,0.55702028337407,1.0,0.7099983191876603,0.688926596516674,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.7785099587605357,1.0,0.2384819329470094,0.4423580092764687,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.3355306079876041,1.0,0.7641997684118109,0.7820707392579238,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.4988578327230481,1.0,0.559324435473322,0.8077094358602979,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.3909030268342206,1.0,0.3718441779730069,0.4538954227475369,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.7046800669650473,1.0,0.6018457309888575,0.6795159528484278,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
0.0,0.0,0.7046800669650473,1.0,0.3196589516584861,0.5718334271184572,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.7415950128627915,1.0,0.528399856916569,0.6551591910761726,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.4831903915785814,1.0,0.6289047372260165,0.644903712435223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.667765121067303,1.0,0.5303326430763661,0.6154192113424929,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.6308501751695588,1.0,0.3563818886946304,0.5526044046666767,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
0.0,0.0,0.7415950128627915,1.0,0.4124326873287452,0.5628598833076263,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1.0,1.0,0.3724455538853484,1.0,0.5496605046743368,0.5974721237208311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.0,0.7785099587605357,1.0,0.437558907406107,0.551322469836558,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.4831903915785814,1.0,0.4742818444422513,0.6679785393773596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.5939352292718142,1.0,0.4220966181277304,0.5577321439871514,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.7785099587605357,1.0,0.5999129448290604,0.5487586001763205,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.55702028337407,1.0,0.5303326430763661,0.6167011461726117,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.7785099587605357,1.0,0.64629981266419,0.6666966045472409,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.7046800669650473,1.0,0.7023506112983048,0.7679694561266182,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.2986156620898596,0.0,0.5999129448290604,0.7628417168061432,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1
0.0,0.0,0.55702028337407,1.0,0.3679786056534127,0.5423489260257272,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.55702028337407,0.0,0.6192408064270312,0.7410488246941254,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.5939352292718142,0.0,0.3795753226121952,0.5487586001763205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,0.0,0.5201053374763257,1.0,0.5032736368392072,0.5859347102497628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
0.0,0.0,0.7415950128627915,1.0,0.3699113918132098,0.4808160541800295,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
1.0,0.0,0.7785099587605357,0.0,0.4626851274834689,0.564141818137745,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.4647329186297091,1.0,0.2674737253439654,0.5141463597631157,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.4093604997830926,1.0,0.2462130775861977,0.4167193126740945,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.55702028337407,1.0,0.4665506998030629,0.5705514922883385,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.5016478645274534,1.0,0.2597425807047771,0.4846618586703857,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.4093604997830926,1.0,0.1998262097510681,0.4564592924077743,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
