0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,target
1.0,1.0,0.27075562,0.2965623,0.31046417,0.3256282,0.31362647,0.25014773,0.1721467,0.15389927,0.0928895,0.031599656,0.0076312535,0.007153445,0.011085602,0.0143960165,0.70329857,0.3092588,0.0,0
1.0,1.0,0.27065262,0.29643503,0.31037918,0.32540447,0.3134316,0.24996072,0.17212439,0.15381807,0.09283042,0.03199007,0.007819069,0.007292169,0.011079436,0.01440078,0.70337546,0.30895796,0.0,0
1.0,1.0,0.2708899,0.29661503,0.3106174,0.32556102,0.31355324,0.25020373,0.17257619,0.15428686,0.093359254,0.032475144,0.00787395,0.00759053,0.010994292,0.014665963,0.7030839,0.3084096,0.0,1
1.0,1.0,0.27057675,0.2964805,0.310567,0.32574365,0.31375012,0.24998882,0.17097127,0.15288971,0.092096694,0.03287727,0.008244764,0.007625636,0.011824954,0.013964204,0.7037267,0.30857325,0.0,0
1.0,1.0,0.27049798,0.29633397,0.31033242,0.32539773,0.3134011,0.24981393,0.1715481,0.15340284,0.09242553,0.032268394,0.00807192,0.0074818493,0.011443637,0.014224083,0.7035566,0.308931,0.0,1
1.0,1.0,0.27073675,0.29651612,0.31045017,0.3255016,0.31350988,0.25007278,0.17229393,0.15390913,0.09296828,0.0319694,0.0077029257,0.007310023,0.0110363215,0.014483622,0.7033162,0.3088832,0.0,1
1.0,1.0,0.27064595,0.2964873,0.31042898,0.32558745,0.31359795,0.2500284,0.17179033,0.15348718,0.09256695,0.031929616,0.007759442,0.0072500925,0.011276404,0.014250878,0.70350873,0.30907097,0.0,1
1.0,1.0,0.2706834,0.29648745,0.3104749,0.32553366,0.3135496,0.25002444,0.17190798,0.15367642,0.092740946,0.03226247,0.007926391,0.0074086366,0.011245897,0.014328946,0.7034045,0.3087971,0.0,0
1.0,1.0,0.27071995,0.29649535,0.31044766,0.32548466,0.31346276,0.25004777,0.17228262,0.1539862,0.09301421,0.03205299,0.007785065,0.0074525336,0.011109056,0.014544133,0.7032631,0.30883712,0.0,1
1.0,1.0,0.27074584,0.29657212,0.3105633,0.32568485,0.3137787,0.25013128,0.1716247,0.15345493,0.09253875,0.032225568,0.007947079,0.007116855,0.0112340795,0.014054479,0.7035008,0.30893785,0.0,1
1.0,1.0,0.27075884,0.29650474,0.3104526,0.32546124,0.31349355,0.25006935,0.17227401,0.154211,0.09309097,0.03186298,0.007896466,0.007241857,0.01098169,0.014450854,0.70315105,0.3091005,0.0,0
1.0,1.0,0.27085304,0.29662248,0.31053504,0.3256602,0.31368348,0.25023666,0.17227954,0.15420811,0.09310482,0.031576548,0.0077154087,0.0070893494,0.010970079,0.014413415,0.703127,0.30930778,0.0,0
1.0,1.0,0.2708056,0.2965981,0.3106221,0.3256863,0.31366253,0.2501766,0.17201541,0.15387315,0.09295865,0.032494716,0.007979128,0.0076051312,0.011305654,0.014437997,0.7032531,0.30857387,0.0,1
1.0,1.0,0.27073312,0.2965405,0.3104785,0.325593,0.31368667,0.25010046,0.17186132,0.15364386,0.092658445,0.031854406,0.0078038652,0.0069896225,0.011069054,0.01414063,0.7034402,0.3091756,0.0,1
1.0,1.0,0.27063063,0.29644975,0.31035256,0.32544562,0.31352895,0.24996921,0.17199075,0.15343127,0.09255872,0.031824186,0.007618813,0.007010949,0.011019514,0.01421659,0.7036039,0.3090632,0.0,0
1.0,1.0,0.2707133,0.29649052,0.31051278,0.32549763,0.31354648,0.25002334,0.17192173,0.1537696,0.092812404,0.03249642,0.008079559,0.007432962,0.011200796,0.014306583,0.70335424,0.30864623,0.0,0
1.0,1.0,0.27063522,0.29645327,0.3104207,0.32550937,0.31352606,0.24998078,0.17182921,0.15359543,0.092640124,0.032096818,0.007887334,0.0073364894,0.011261581,0.014285942,0.70345646,0.3089575,0.0,1
1.0,1.0,0.27067035,0.29641154,0.31044015,0.32535857,0.31330925,0.24993475,0.17221448,0.15420565,0.093127735,0.03247139,0.008160778,0.0077961744,0.011238746,0.014629335,0.7031276,0.3086138,0.0,0
1.0,1.0,0.27065793,0.29642928,0.31040236,0.3253817,0.3133413,0.24995066,0.17231345,0.15391932,0.09299917,0.032294642,0.00783388,0.007636289,0.011156126,0.014619139,0.7033111,0.30860177,0.0,0
1.0,1.0,0.2706474,0.2963844,0.310374,0.32527938,0.313269,0.24989508,0.17232248,0.15413435,0.09308572,0.032294806,0.008014821,0.007599638,0.011086659,0.01460044,0.70320827,0.30869335,0.0,1
