decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,race_Non-White,race_White,target
0.5555555555555556,0.5555555555555556,0.7027027027027026,0.5352845398360017,0.5242424242424243,0.6521739130434783,1.0,1.0,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,1.0,9.142686607788164e-13,0
0.1111111111111111,0.1111111111111111,0.5675675675675675,0.9565217391304349,0.39545454545454545,0.5278058645096058,0.0,0.0,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.1111111111111111,0.12872124910605587,0.6054040410094782,0.6057534594595464,0.35757575757575755,0.5391929583755227,0.0736867291587078,0.49295709846433966,0.6000000000000001,0.0,0.0,1.0,-8.060219158778636e-14,0.0,1.0,0.0,0
0.1111111111111111,0.21735438928082007,0.6486486486486487,0.8695652173913045,0.3878787878787879,0.5772333279052586,0.0,1.0,0.4000000000000001,0.0,0.0,1.0,2.2870594307278225e-14,0.0,0.0,1.0,0
0.36048146076300014,0.32425111443313615,0.6288065303529681,0.5652173913043478,0.46077368937408836,0.5980017583576298,0.0,1.0,0.5703184649309366,0.0,0.0,1.0,0.0,0.0,1.0,7.704947790898586e-13,0
1.0,0.8701962319081793,0.7353666228324175,0.6956521739130436,0.7151515151515152,0.7606488996151319,0.0,0.5440354494981245,0.8,0.0,0.0,1.0,0.0,0.0,1.0,8.586464872450961e-13,0
1.0,0.7777777777777777,0.5945945945945945,0.6086956521739132,0.7090909090909091,0.7229524772497473,0.0,0.0,0.4000000000000001,1.0,0.0,0.0,0.0,1.8200996265704816e-12,0.0,1.0,0
0.1111111111111111,0.17371509197121493,0.6081081081081081,0.5217391304347826,0.35,0.5489753931484264,0.0,0.0,0.4000000000000001,8.149037000748649e-14,0.0,0.0,1.0,0.0,0.0,1.0,0
0.2222222222222222,0.2222222222222222,0.6377486797084502,0.6086956521739132,0.4424242424242424,0.5631951466127402,0.0,0.0,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.41136613144488754,0.4080017876458788,0.5873525904289157,0.8260869565217394,0.4837435880401112,0.6233553132006329,0.0,1.0,0.4000000000000001,1.0,0.0,0.0,1.687538997430238e-12,0.0,1.0,6.449285550047534e-13,0
0.7777777777777777,0.6666666666666665,0.9189189189189189,0.7391304347826088,0.6121212121212121,0.7067745197168858,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5555555555555556,0.1111111111111111,0.6756756756756757,0.782608695652174,0.5257575757575758,0.5561172901921133,0.0,0.0,0.6000000000000001,5.484501741648273e-14,0.0,1.0,0.0,0.0,0.0,1.0,0
0.3333333333333333,0.4444444444444445,0.7432432432432432,0.9565217391304349,0.4590909090909091,0.6481294236602629,0.0,1.0,1.0000000000000002,0.0,0.0,0.0,0.0,1.0,2.227107387398064e-13,1.0,1
1.0,1.0,0.7162162162162162,1.0,1.034848484848485,1.056622851365015,0.0,1.0,1.0000000000000002,0.0,1.3788969965844444e-13,1.0,0.0,0.0,0.0,1.0,1
0.5555555555555556,0.5555555555555556,0.972972972972973,0.782608695652174,0.5303030303030303,0.6592517694641052,0.0,0.0,0.8,0.0,-0.3023351050865193,0.30233510508679484,0.0,1.0,0.0,1.0,1
1.0,1.0,0.5945945945945945,0.5652173913043478,0.7575757575757576,0.8473205257836198,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.2222222222222222,0.3333333333333333,0.6756756756756757,0.6521739130434784,0.43636363636363634,0.6046511627906977,0.09330863141940317,0.5706475987646247,0.6000000000000001,-0.2613925990273793,0.0,1.0,0.18017020232357506,0.0812223967033533,0.0,1.0,1
