decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,race_Non-White,race_White,target
1.0,1.0,0.734112238860986,1.0,0.7049812422762319,0.7060248901211297,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.9240317786712857,1.0,0.7643560328056574,0.841026189179849,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.6201605149748066,0.0,0.48047031558684217,0.5445280090041569,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.9620156866333456,1.0,0.40810728962910503,0.5268642876319879,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.392257067202447,1.0,0.32090056603901146,0.5823788405159473,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.392257067202447,1.0,0.3301778770592342,0.4713497347480285,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,1.0,0.4302409751645069,1.0,0.5101577108515549,0.6240147551789168,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,1.0,0.734112238860986,1.0,0.4340837604857285,0.6252764495626432,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.6201605149748066,1.0,0.42480644946550594,0.559668341608873,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.7720961468230458,1.0,0.4266619116695505,0.4991070111900083,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.7910881008040759,1.0,0.4322282982816841,0.5849022292834,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
1.0,0.0,0.6581444229368664,1.0,0.7711250628406734,0.6644867857194046,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
1.0,1.0,0.7720961468230458,0.0,0.530567795096045,0.714856750807214,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.734112238860986,1.0,0.41181821403719415,0.5937340899694845,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.5062087910886268,1.0,0.6493173761548958,0.7224269171095721,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.5821766070127463,1.0,0.31904510383496687,0.5369578427017988,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.6961283308989261,1.0,0.24668207787722962,0.4940602336551028,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.46822488312656696,1.0,0.5435560305243567,0.6656506698418863,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
0.0,0.0,0.392257067202447,1.0,0.3784198943643923,0.5609300359925995,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.5631846530317166,1.0,0.7375295743349567,0.6232827944919771,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.8480639627471658,1.0,0.3895526675886596,0.5180324269459035,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.5821766070127463,1.0,0.2930686329783433,0.49784531680628197,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1.0,0.0,0.6961283308989261,0.0,0.4637711557504412,0.5420046202367041,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.5062087910886268,1.0,0.346877036895635,0.501630399957461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
