decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,gender,tier,fam_inc_1.0,fam_inc_2.0,fam_inc_3.0,fam_inc_4.0,fam_inc_5.0,race_Non-White,race_White,target
1.0,0.8888888888888888,0.8108108108108107,0.8,0.7335285505124451,0.7234449760765551,0.0,1.0,0.6000000000000001,-0.07446760451604462,0.0744676045272783,0.0,1.0,0.0,0.0,1.0,1
1.0,1.0,0.945945945945946,0.96,0.780380673499268,0.8258373205741627,0.0,1.0,0.6000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.6666666666666665,0.4444444444444445,0.7297297297297298,0.6000000000000001,0.5563689604685212,0.6009569377990431,0.0,1.0,0.8,0.0,0.0,0.0,1.0,0.001167714719152002,1.892647674806014e-05,1.0,1
0.5555555555555556,0.3333333333333333,0.972972972972973,0.6800000000000002,0.49926793557833093,0.5875598086124402,0.0,0.0,0.7142811025738679,0.0,0.0,1.0,0.0,0.0,3.980149543281186e-12,1.0,1
0.3333333333333333,0.5555555555555556,0.7424168735716878,0.8,0.4304538799414349,0.6296650717703349,0.0,1.0,0.6000000000000001,-0.18377726904131464,-0.15253726866640704,1.0,0.33631453772628106,0.0,0.0,1.0,1
0.3333333333333333,0.2222222222222222,0.7187846245151934,0.8,0.43777452415812595,0.5454545454545454,0.0,1.0,0.6018977937637667,0.0,0.0,1.0,0.0008006494765524508,0.0,1.297703037617115e-05,1.0,1
0.7777777777777777,0.6666666666666665,0.5945945945945945,0.6400000000000001,0.5797950219619327,0.661244019138756,0.0,0.6614076454039433,0.44053436713527105,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5555555555555556,0.6666666666666665,0.8108108108108107,0.72,0.5197657393850659,0.662200956937799,0.0,1.0,0.6000000000000001,0.0,0.0,1.0,3.480948862488731e-11,0.0,0.0,1.0,1
0.5555555555555556,0.4444444444444445,0.7297297297297298,0.96,0.5124450951683749,0.6124401913875598,0.0,0.0,0.6519066736133803,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.5555555555555556,0.2222222222222222,0.8378378378378377,0.6800000000000002,0.5139092240117131,0.5665071770334928,0.0,1.0,1.0000000000000002,0.0,1.333191335106676e-10,0.0,1.0,0.0,0.0,1.0,1
0.5555555555555556,0.5555555555555556,0.8513513513513513,0.76,0.5183016105417277,0.631578947368421,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,-0.0006181137037586382,1.0,-1.001845788672906e-05,1.0,1
0.42608232871388896,0.3907444547187209,0.7567567567567568,0.76,0.4763141042744382,0.587587303927223,0.04059473476367298,1.0,1.0000000000000002,0.0,-0.3295422989441974,1.0,0.24945395342932386,0.08032259413523946,1.0,3.796728742067046e-06,1
0.7777777777777777,0.8888888888888888,0.8378378378378377,0.6000000000000001,0.5959004392386531,0.7301435406698564,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
0.5555555555555556,0.5555555555555556,0.8108108108108107,0.9199999999999999,0.5021961932650074,0.6382775119617226,0.013044160705681374,0.5669783217061917,0.8,-0.18781221105891888,-0.10743656703552062,0.2950020596061762,1.0,0.0,-3.998836923813087e-06,1.0,1
1.0,0.8888888888888888,0.6486486486486487,0.8800000000000001,0.6896046852122988,0.7358851674641148,1.0,0.5433762664508733,0.8,0.0010604910267346668,1.0,0.0,0.0,0.0,0.0,1.0000171885456308,1
0.3333333333333333,0.4444444444444445,0.7027027027027026,0.8800000000000001,0.42898975109809667,0.5952153110047848,0.0,0.5203643152672547,0.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.3420344914456621,0.3333333333333333,0.7837837837837838,0.72,0.43296494808585095,0.5626794258373206,0.0,0.0,0.4000000000000001,0.0,0.007924811460810588,0.0,1.0,-0.00792481142342183,0.0,1.0,1
0.7777777777777777,0.7777777777777777,0.6216216216216217,0.8,0.6061493411420206,0.692822966507177,0.0,1.0,0.5145125932691865,0.0,0.0,-0.033738104058855356,1.0,0.03288428759751838,-1.3838770338781003e-05,1.0,1
0.4444444444444445,0.4444444444444445,0.77561948321485,0.76,0.4758418740849195,0.6133971291866029,0.0,0.6243908775564999,0.8,0.0,0.0,1.0,0.002177149405831358,0.0,3.528752739256902e-05,1.0,1
0.551330697662652,0.5398961699880511,0.6891891891891893,0.6800000000000002,0.5246874022216145,0.6289060744159839,0.0,1.0,0.4000000000000001,0.0,0.0,1.0,4.809663778360118e-11,0.0,0.0,1.0,1
0.4444444444444445,0.3333333333333333,0.8918918918918919,0.72,0.4846266471449488,0.5808612440191387,1.0,1.0,0.6000000000000001,0.0,-0.2991697273629086,1.0,0.2991697273724583,0.0,0.0,1.0,1
0.2222222222222222,0.2222222222222222,0.7027027027027026,0.8400000000000001,0.4084919472913617,0.5655502392344498,0.0847380181895745,0.0,0.8,0.0,1.0,-0.41426625025328434,0.41426625027831676,0.0,0.0,1.0,1
0.6666666666666665,0.4444444444444445,0.7837837837837838,0.5599999999999998,0.5431918008784773,0.5990430622009569,1.0,1.0,0.4000000000000001,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
0.3333333333333333,0.3333333333333333,0.6486486486486487,0.6800000000000002,0.45095168374816985,0.5684210526315789,0.0,0.0,0.5423438945210892,0.0,0.0,0.0,0.0,1.0,7.46414041685739e-12,1.0,1
0.7777777777777777,0.5555555555555556,0.6216216216216217,0.96,0.6134699853587116,0.6430622009569378,0.0,0.0,0.6000000000000001,0.0,0.0,1.0,-0.07917181485301228,0.07917181499368553,0.0,1.0,1
0.3333333333333333,0.5555555555555556,0.6756756756756757,0.8400000000000001,0.4641288433382138,0.6210526315789474,0.0,0.512058933070111,0.6000000000000001,0.0,0.0,1.0,4.348521542851813e-11,0.0,0.0,1.0,1
0.3333333333333333,0.4444444444444445,0.6908354511026595,0.76,0.45095168374816985,0.5933014354066986,0.0,1.0,0.4000000000000001,0.0,0.0,-2.036415480688447e-11,1.0,0.0,0.0,1.0,1
0.7777777777777777,0.5555555555555556,0.5945945945945945,0.6800000000000002,0.5724743777452417,0.6172248803827751,0.0,1.0,0.4000000000000001,0.0,-0.2662220691074566,0.266222069114761,1.0,0.0,0.0,1.0,1
