V1,V2,V3,V4,target
0.17191054,0.1074989,0.10471571,0.39031756,2
0.16943626,0.106485076,0.10341123,0.389682,2
0.17098227,0.107260734,0.10501694,0.39056033,2
0.17072059,0.10793723,0.104271114,0.3897794,2
0.17136659,0.10694454,0.10399916,0.38987482,1
0.17072453,0.107366376,0.10456531,0.39051068,1
0.17012365,0.106946945,0.104162596,0.3900712,2
0.17163883,0.10775358,0.10477746,0.39051852,1
0.17169127,0.10854693,0.105179854,0.3903823,2
0.17072871,0.106562935,0.10375617,0.38989326,2
0.17042251,0.10765996,0.10394485,0.38967782,1
0.17069353,0.106717885,0.10400694,0.39005393,1
0.17168508,0.10761384,0.104560025,0.39018625,2
0.17133361,0.10672057,0.10413794,0.3898378,1
0.17020592,0.107562564,0.10401002,0.39008066,2
0.17246597,0.10724471,0.10490709,0.3902495,2
0.17119063,0.107599504,0.10495812,0.39018393,2
0.1706428,0.10662556,0.10360236,0.38964382,2
0.1707946,0.10778583,0.104561724,0.3901386,2
0.1699335,0.107312016,0.10388012,0.390061,2
0.16955602,0.107357085,0.103825316,0.38986325,2
0.17102675,0.10714764,0.10430662,0.39012742,1
0.1710033,0.107700296,0.10466039,0.39012057,2
0.17288283,0.10786253,0.105360605,0.39044785,2
0.17249253,0.107754804,0.10504162,0.39014545,1
0.17179225,0.106420964,0.104404934,0.3900997,1
0.1713031,0.10781154,0.1044449,0.38983887,1
0.17182359,0.10660725,0.10412843,0.38980916,2
0.17170572,0.10882422,0.10545694,0.39065447,2
0.17041418,0.105792694,0.10325862,0.38942167,1
0.17035058,0.106747076,0.10381839,0.39006078,1
0.1712864,0.1079014,0.10458966,0.39014554,2
0.17108934,0.107264705,0.10441381,0.39039528,2
0.17132267,0.107085675,0.10413839,0.3899939,2
0.17056617,0.10659885,0.10383565,0.38974494,1
0.1712681,0.10588391,0.10363836,0.38975537,2
0.17106031,0.10776738,0.10451992,0.39018455,2
0.17035192,0.10586077,0.103383996,0.38982722,2
0.17019512,0.10650096,0.10362153,0.3899462,2
0.17153332,0.107224464,0.1043549,0.38979256,2
0.1707018,0.10722875,0.10382109,0.38959938,2
0.17030616,0.10687205,0.103959866,0.3898832,1
0.17115316,0.10695515,0.10434088,0.38978493,2
0.17270015,0.1072848,0.10491033,0.39021942,1
0.17077321,0.107796624,0.104349524,0.39010817,2
0.17063865,0.10759339,0.10421907,0.3900278,2
0.17102627,0.10584316,0.10354444,0.38958347,1
0.17020321,0.10748511,0.10384339,0.38978884,1
0.1708003,0.10703602,0.10421186,0.39016464,1
0.16987386,0.1073688,0.10378771,0.38980028,1
0.17179523,0.108342834,0.10484981,0.39017197,1
0.17057194,0.107031256,0.10428575,0.39001825,2
0.17145802,0.106802285,0.10436553,0.39015344,1
0.17202416,0.107429266,0.10487492,0.39047003,1
0.17037536,0.10701275,0.10375894,0.3897419,2
0.17003837,0.10684202,0.103714,0.38978252,2
0.17112811,0.10763887,0.10457546,0.38989738,2
0.17018782,0.1072921,0.10377843,0.38999382,2
0.17152624,0.10758793,0.104615085,0.39022198,1
0.17108169,0.10760569,0.10451525,0.39022663,1
0.1685532,0.106526844,0.10292493,0.38952702,1
0.17262073,0.10727131,0.10510386,0.39040563,1
0.17083275,0.107288815,0.10429116,0.39020723,1
0.170623,0.10703035,0.10383226,0.38968757,1
0.17057247,0.106962234,0.10380752,0.38975006,1
0.16975579,0.10559746,0.10269421,0.38927606,1
0.16953799,0.10702495,0.10345478,0.38963413,1
0.17087558,0.107006736,0.1039885,0.38979325,1
0.17059025,0.10732213,0.104161695,0.39014015,1
