Att1,Att2,Att3,Att4,Att5,target
0.4625567,0.52287185,0.64099294,0.5437719,0.46727508,1
0.4624935,0.5231398,0.6411699,0.54396254,0.46721673,1
0.4634972,0.52236617,0.6397174,0.5440439,0.46729985,0
0.46252984,0.52289945,0.6410345,0.5437759,0.46727118,0
0.46298894,0.52244616,0.6403313,0.5437244,0.46733332,1
0.4627876,0.5226233,0.64063126,0.54372764,0.46731132,1
0.46345615,0.52215916,0.6397096,0.543824,0.4673529,0
0.46265045,0.5225254,0.6407502,0.5435349,0.4673493,1
0.4632332,0.5220527,0.63989747,0.54356116,0.46740326,0
0.46362284,0.5221928,0.6396029,0.5439726,0.4673236,1
0.4613691,0.5235889,0.64263177,0.54349846,0.46722478,1
0.4633618,0.5223099,0.6398506,0.5438895,0.46732756,1
0.46305063,0.5224378,0.64025736,0.5437644,0.4673289,1
0.46276465,0.52243334,0.6405834,0.54354054,0.46735972,1
0.4624647,0.52223426,0.6408493,0.5431321,0.46743917,1
0.4628591,0.5229286,0.6406687,0.5440551,0.46722987,0
0.4634024,0.5225077,0.63988143,0.54409724,0.4672754,0
0.46262878,0.52295774,0.64116377,0.5438744,0.467235,1
0.4629469,0.52220607,0.6402857,0.54347783,0.46739584,1
0.46243644,0.5227981,0.64110184,0.5436137,0.46730545,1
0.46255475,0.5220869,0.64068854,0.54306996,0.46746546,1
0.4620504,0.5233239,0.641749,0.54378605,0.46721816,0
0.46249327,0.5222101,0.6408071,0.54313254,0.46744204,0
0.46225253,0.5228529,0.6413339,0.5435211,0.46731132,0
0.46317565,0.5223173,0.640067,0.5437531,0.4673451,1
0.4631721,0.52212137,0.6399944,0.5435754,0.46739298,1
0.4640166,0.5218081,0.6389031,0.54394513,0.46738112,0
0.4633873,0.5223336,0.6398306,0.54393035,0.4673192,0
0.4633584,0.52197075,0.6397219,0.54358435,0.4674101,0
0.4631762,0.5224158,0.64010483,0.5438414,0.46732122,1
0.46345803,0.52166224,0.6394869,0.54338557,0.4674745,0
0.46338636,0.5220807,0.63973284,0.543704,0.46738052,1
0.4639884,0.5214705,0.63880324,0.54362226,0.46746585,0
0.46208438,0.5226978,0.64146584,0.54325336,0.4673664,0
0.46205682,0.52290255,0.6415773,0.5434149,0.4673196,1
0.46280655,0.522307,0.64048594,0.54345995,0.467386,1
0.46311098,0.52255684,0.64023477,0.5439171,0.46729377,1
0.4632181,0.52235013,0.64003116,0.543815,0.46733275,0
0.46284276,0.5224382,0.6404957,0.543605,0.4673504,0
0.4631325,0.5217412,0.6398912,0.54320574,0.4674892,1
0.4639013,0.5223319,0.63924044,0.5443239,0.46726617,1
0.4628255,0.5224187,0.6405079,0.54357433,0.46735692,1
0.46329078,0.52156806,0.63964194,0.543173,0.4675147,1
0.4632631,0.5221411,0.63989776,0.54366297,0.46737874,0
0.46352205,0.5213842,0.6393047,0.5431867,0.4675352,0
0.46276027,0.52323264,0.64090073,0.5442505,0.46716645,0
0.46364382,0.5216905,0.63928485,0.5435536,0.46744835,0
0.4627935,0.5225757,0.6406059,0.5436897,0.46732226,0
0.4630651,0.5220915,0.6401054,0.5434665,0.4674113,0
0.4629761,0.5214271,0.6400185,0.54279554,0.46757782,0
0.4623889,0.5227364,0.6411322,0.54352206,0.46732533,0
0.46211076,0.5228583,0.64149827,0.5434169,0.46732473,0
0.4631104,0.5222647,0.6401212,0.54365593,0.46736464,0
0.4630055,0.5224914,0.64033,0.5437776,0.4673206,0
0.462164,0.52309126,0.64152825,0.5436658,0.46726272,0
0.46263686,0.52240443,0.6407185,0.5434165,0.46738,0
0.4625549,0.52294195,0.6410224,0.5438332,0.46725827,1
0.4615827,0.5231817,0.6422288,0.5432993,0.46730125,0
0.4628808,0.52239704,0.64047146,0.5435927,0.46735457,1
0.46281132,0.5221832,0.6404321,0.5433532,0.46741548,0
0.4625684,0.5229609,0.6410143,0.54386044,0.46725225,0
0.4627957,0.52233505,0.64050937,0.5434767,0.46738032,1
0.46263257,0.52280074,0.64087826,0.5437669,0.4672844,1
0.46313024,0.52153915,0.6398148,0.54302365,0.46753842,1
0.46382234,0.5213579,0.6389498,0.5433941,0.46751037,0
0.46332285,0.52201194,0.6397788,0.5435937,0.4674038,0
0.46180764,0.5223194,0.6416349,0.5427027,0.46748683,0
0.4631316,0.52162766,0.63984776,0.5431037,0.4675168,0
0.46312582,0.52236265,0.64014184,0.54375523,0.4673393,0
0.46309614,0.5222722,0.6401405,0.5436517,0.4673643,1
0.4627572,0.5229678,0.6408007,0.54401183,0.46723095,0
0.4634897,0.52217,0.6396492,0.54386306,0.46734816,0
0.46210313,0.5231213,0.64160967,0.54364574,0.4672618,1
0.463276,0.52233803,0.63996,0.5438487,0.46732968,0
0.46316764,0.5221621,0.6400155,0.5436084,0.46738356,0
0.46300894,0.5222926,0.6402484,0.54360276,0.46736842,1
0.46262777,0.52351385,0.64116234,0.54439956,0.4671121,1
0.46276405,0.52214366,0.64047086,0.5432815,0.46742997,0
0.4634074,0.5221136,0.6397216,0.5437495,0.4673704,0
0.46271935,0.5221141,0.6405105,0.5432207,0.4674418,1
0.46283504,0.52231497,0.6404564,0.543489,0.4673811,1
0.46373522,0.52228725,0.6394135,0.54415643,0.46729422,0
0.46376827,0.5221631,0.63932693,0.5440711,0.46732086,1
0.4639702,0.5214471,0.638815,0.5435874,0.4674734,0
0.46251896,0.52272063,0.6409771,0.543608,0.46731567,0
0.4630294,0.5219266,0.6400818,0.54329187,0.467455,1
0.46353507,0.52204466,0.63954824,0.54378617,0.46737382,0
0.4621516,0.5232262,0.64159507,0.5437767,0.4672313,1
0.4633122,0.5222235,0.63987374,0.5437743,0.46735367,0
0.46336925,0.5214836,0.6395188,0.5431579,0.46752703,1
0.46275848,0.52241236,0.64058226,0.5435171,0.46736544,1
0.46312594,0.5218109,0.63992596,0.54326296,0.46747297,0
0.46303722,0.5229235,0.6404626,0.5441875,0.46721262,1
0.46291593,0.5222507,0.6403386,0.543494,0.46738824,1
0.46294284,0.52244306,0.640383,0.5436863,0.46733886,1
0.462533,0.52310777,0.6411122,0.5439643,0.46722037,1
0.46311566,0.52177745,0.63992465,0.5432251,0.46748218,1
0.46241784,0.5226297,0.6410574,0.54344904,0.4673482,1
0.4635554,0.5217205,0.63939804,0.54351246,0.46745026,1
0.4632915,0.52202433,0.6398195,0.5435806,0.46740407,1
